,Date,Close,STO,RSI,MACD,Defuzzification,Direction,Enter_price,Long,Short,Equity_long,Equity_short,Gain
397,2002-06-02,1615.73,29.170337358138596,39.53484546786258,-15.160365604275299,3.3608198050150366,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
398,2002-06-09,1535.48,16.464651685895763,36.04360431512097,-19.522579007611427,3.4488950410976296,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
399,2002-06-16,1504.74,11.671184442408247,34.776734164564914,-22.658510805450106,3.4514277716135,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
400,2002-06-23,1440.96,7.255261932097835,32.24438642388022,-26.918334606325544,3.4792130726558064,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
401,2002-06-30,1463.21,10.286057592914396,34.04860324869183,-26.107699190810507,3.4312136498709442,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
402,2002-07-07,1448.36,13.411060828263397,33.40917716647924,-24.46962361770835,3.4737705022327474,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
403,2002-07-14,1373.5,16.310903272012254,30.31815662604652,-26.172721996120927,3.535321527538298,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
404,2002-07-21,1319.15,10.932372901494448,28.272930437254097,-28.512171034287633,3.55163576756655,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
405,2002-07-28,1262.12,7.81987008273335,26.270337364649276,-31.233880887315024,3.5591990653460583,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
406,2002-08-04,1247.92,7.810945666683939,25.78068706090109,-31.24800901174926,3.5652752151474707,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
407,2002-08-11,1306.12,13.908266437702807,31.422532026463507,-24.87271734988883,3.5240051287069774,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
408,2002-08-18,1361.01,19.86147125058063,36.3377326565325,-14.981410986357602,3.5048384989218793,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
409,2002-08-25,1380.62,28.335651155795375,38.04616216700595,-5.622194861949382,3.5869836136824924,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
410,2002-09-01,1314.85,30.171364872757035,34.68427936359612,-2.52304618314416,3.718851058559927,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
411,2002-09-08,1295.3,28.250856312476927,33.73017920767518,-0.5546460421627444,3.7617429350700715,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
412,2002-09-15,1291.4,25.298241047294425,33.5320157908658,1.601846622802725,3.79261587510147,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
413,2002-09-22,1221.09,19.32173949827019,30.098870337871066,-0.4785968576935744,3.8081971891499644,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
414,2002-09-29,1199.16,14.494541586827227,29.0981691330158,-2.0170201515068555,3.799178823063443,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
415,2002-10-06,1139.9,6.185173284985787,26.531209849097284,-5.512785195184762,3.7798182106902907,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
416,2002-10-13,1210.47,13.520369124015218,33.99830304333347,-1.7541083015699996,3.73982412289639,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
417,2002-10-20,1287.86,29.141209915108863,41.07161242136803,6.7937106376372896,3.684857749445845,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
418,2002-10-27,1331.13,51.98343713033726,44.643694130336456,15.70223730630002,3.7015978623022114,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
419,2002-11-03,1360.7,68.51834396372055,47.007752933425145,23.45975833374304,4.1122480905874665,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
420,2002-11-10,1359.28,75.99836616709086,46.904161402004306,28.058010316626607,4.110039396839258,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
421,2002-11-17,1411.14,84.37804379928993,51.13908167291894,33.77130094754061,3.824647019908159,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
422,2002-11-24,1468.74,90.69610535742318,55.394549740491165,40.17331782973564,3.674941524949933,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
423,2002-12-01,1478.78,96.16430274620753,56.11205789456464,43.544679470864494,3.5862759129461677,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
424,2002-12-08,1422.44,89.80894807538954,51.14071705671676,40.5042891153894,3.6933646461890404,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
425,2002-12-15,1362.42,77.5734424961906,46.422186549494015,33.27735264024342,4.0524419525336075,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
426,2002-12-22,1363.1,66.39141138959519,46.48243334026838,27.603104491886207,4.156052507956891,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
427,2002-12-29,1348.31,60.40763611413811,45.28956897698007,22.149332452445975,3.9843362578886916,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
428,2003-01-05,1387.08,62.3981918714937,48.985375390236065,20.48723757404671,3.997716627793922,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
429,2003-01-12,1447.72,69.22872018404165,54.19708567313176,22.63781999232122,4.105266873137187,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
430,2003-01-19,1376.19,68.44349885227187,47.971469923639184,18.579000794578448,4.0425091414469545,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
431,2003-01-26,1342.14,55.72917564174105,45.3036695235849,13.190559708172113,3.669645802861055,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
432,2003-02-02,1320.91,34.08714844958954,43.67287352772447,8.039286863125628,3.59659245775645,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
433,2003-02-09,1282.47,16.05341055223189,40.8084673095122,2.190079556419896,3.544127078256792,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
434,2003-02-16,1310.17,12.490867629272564,43.67530284211505,0.42595421334130634,3.1556628219652065,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
435,2003-02-23,1349.02,17.94864966776726,47.51481348143025,2.0253535851915885,3.207510595499349,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
436,2003-03-02,1337.52,27.131394826368847,46.50425556798334,2.4312663643755243,3.2982426338715056,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
437,2003-03-09,1305.29,26.504910456383598,43.69913114659538,0.7393647315505021,3.446330429975191,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
438,2003-03-16,1340.33,28.86680060407839,47.41299792354752,2.112615029258091,3.2183329152604765,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
439,2003-03-23,1421.84,45.3935907978104,54.870645031440475,8.295846885985053,2.643899993405329,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
440,2003-03-30,1369.6,57.92587057706376,49.97866140667736,8.615226319098575,3.678820354728489,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
441,2003-04-06,1383.51,64.64764395460702,51.22560124023135,9.444416875233738,3.870999519626987,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
442,2003-04-13,1358.85,54.84207412942294,48.898392204246726,8.066706597555548,3.5180585369214685,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
443,2003-04-20,1425.5,63.5439530503277,54.86652973033509,11.186780708459956,3.8772018451521015,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
444,2003-04-27,1434.54,71.3918264921211,55.62355388460841,13.260386948369133,3.9885434071883754,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
445,2003-05-04,1502.88,88.10392285983757,60.95524454224475,18.323549894853727,3.696787277786813,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
446,2003-05-11,1520.15,93.22238985037332,62.19148813983146,21.694158531695667,3.5856691440591644,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
447,2003-05-18,1538.53,96.81893707481083,63.51548742228451,23.84860627433649,3.5210869487330734,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
448,2003-05-25,1510.09,92.2275208696909,60.01349003490763,22.08554940099922,3.6090157457759666,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
449,2003-06-01,1595.91,93.23824806728696,66.08944660825337,25.200967716930727,3.597374178915481,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
450,2003-06-08,1627.42,90.46295187535141,68.01139214674362,27.687428968624538,3.6621009751858553,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
451,2003-06-15,1626.49,90.77823324248293,67.88909243552241,27.515977444425328,3.6549832220268406,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
452,2003-06-22,1644.72,87.33037491384846,69.06345964166997,26.84761741707301,3.735646179743911,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
453,2003-06-29,1625.26,85.9097709970768,66.27698602153808,23.436362403612463,3.767801251299761,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
454,2003-07-06,1663.46,88.20452374375611,68.92726334506948,22.11104786132269,3.703976686698947,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
455,2003-07-13,1733.93,90.05223524521482,73.12352731939532,24.171636033980725,3.663191170035024,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
456,2003-07-20,1708.5,90.44844695830362,69.47722612932512,22.07121698750573,3.648998784862787,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
457,2003-07-27,1730.7,88.43180405933042,70.84405404680163,20.462197224950955,3.694289299474316,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
458,2003-08-03,1715.62,84.48371590400636,68.59692737285432,16.81976449462809,3.79728634251051,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
459,2003-08-10,1644.03,75.11483558363875,59.02506723897383,8.449098424513977,3.915019513020499,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
460,2003-08-17,1702.01,71.00195263661512,63.47079106529873,5.803268941854185,3.8734119830618905,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
461,2003-08-24,1765.32,72.23292991965741,67.60405948182222,7.211276201551655,3.895766970194142,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
462,2003-08-31,1810.45,86.64550590002513,70.19314941478217,9.90969864295539,3.709901179434272,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
463,2003-09-07,1858.24,92.50950992754652,72.68285624985336,13.422641335467958,3.5639971162420414,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
464,2003-09-14,1855.03,93.36558154386195,72.24633975880595,13.976661511266357,3.5454757461385253,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
465,2003-09-21,1905.7,92.87894305834187,74.81733306884097,16.05368381207674,3.568139402531522,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
466,2003-09-28,1792.07,82.44866641755728,61.139189906054916,8.454581640288751,3.8415757475994825,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
467,2003-10-05,1880.57,82.78333255126866,66.30589624234472,8.069224285244829,3.828833048005155,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
468,2003-10-12,1915.31,81.19853131094683,68.09889067272131,8.776274495979251,3.8869496331644977,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
469,2003-10-19,1912.36,88.47987610171974,67.76910357717531,7.705669210978627,3.64460678891332,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
470,2003-10-26,1865.59,81.6357900090419,62.59358926881458,2.762933990973579,3.8232910289694395,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
471,2003-11-02,1932.21,80.5259875047292,66.51622620756089,2.8823167058811947,3.8253464587858037,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
472,2003-11-09,1970.74,84.05741302837248,68.56912531818811,4.369071074241674,3.7703598584786784,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
473,2003-11-16,1930.26,88.43404029247154,64.12116609466058,1.5827377688761715,3.607736371633336,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
474,2003-11-23,1893.88,80.4842259569575,60.333287490276014,-3.4777748687285026,3.7096783541095526,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
475,2003-11-30,1960.26,78.34424547751568,64.45886856623616,-3.132588932731352,3.71648072282094,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
476,2003-12-07,1937.82,74.65148721362755,62.10722586935096,-5.07845617019251,3.6767248049514865,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
477,2003-12-14,1949.0,78.18682577898358,62.83472034200644,-6.20118088929263,3.652803942038739,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
478,2003-12-21,1951.02,74.72025506606576,62.973040538344556,-7.319556794767834,3.627252704797393,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
479,2003-12-28,1973.14,80.13427756828843,64.5298300517241,-7.077162041855502,3.63295352662263,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
480,2004-01-04,2006.68,85.90372046314883,66.80859780813682,-5.2496413316067105,3.6443718649787367,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
481,2004-01-11,2086.92,90.31266274706047,71.5222265403614,0.46785385901469567,3.5346368885774435,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
482,2004-01-18,2140.46,94.56980175191238,74.15921156362295,6.618791189485847,3.45259450630645,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
483,2004-01-25,2123.87,93.72616773354575,71.93639807585716,8.22834102974268,3.494464115465399,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
484,2004-02-01,2066.15,86.53586919172938,64.67321501475044,4.263487343698344,3.6870769783412287,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
485,2004-02-08,2064.01,75.67971738962989,64.41354152536822,0.5498181082578526,3.7850156209307655,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
486,2004-02-15,2053.56,66.59201738023992,63.08157625837394,-3.3433148349367485,3.71234327426153,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
487,2004-02-22,2037.93,63.012522966831135,61.048208119036616,-7.46780309916555,3.59329014957576,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
488,2004-02-29,2029.82,58.35127580847969,59.96806800649611,-11.024158440563895,3.3212720794887383,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
489,2004-03-07,2047.63,57.18193381999968,61.575892749878086,-12.358708915703176,3.2131238925390657,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
490,2004-03-14,1984.73,50.030659108257964,53.416155171291074,-17.353271452232406,2.2228696868139366,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
491,2004-03-21,1940.47,37.345977198975596,48.54170180090715,-23.15092255192947,2.1696729797689414,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
492,2004-03-28,1960.02,25.49045096317042,50.68249363835306,-25.023040790147803,1.6749891544258304,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
493,2004-04-04,2057.17,34.110623869096706,59.66304258124997,-19.327288265572065,0.06792473196326307,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
494,2004-04-11,2052.88,49.21635788053353,59.150816498342,-15.616334738218669,2.1740986969354044,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
495,2004-04-18,1995.74,53.850744719497676,52.66524796476603,-16.681119833377274,2.776941925598941,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
496,2004-04-25,2049.77,52.89065338107844,57.419453516406364,-13.550798248578332,2.774710316369586,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
497,2004-05-02,1920.15,35.66998806372931,45.5894703189339,-19.64439064945148,2.7376253803641193,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
498,2004-05-09,1917.96,26.39117108739667,45.41920688025298,-23.022859016570166,2.6343257828157824,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
499,2004-05-16,1904.25,10.48816788164202,44.303693431835,-25.205141080002008,2.6936132158017583,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
500,2004-05-23,1912.09,14.25378004960155,45.13355448171522,-25.09055964017897,2.5928221831429106,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
501,2004-05-30,1986.74,29.635261279762556,52.405261353569884,-19.221510622192355,1.687107551638005,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
502,2004-06-06,1978.62,43.36450999703154,51.60409154353746,-15.291716379810453,2.052248519402061,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
503,2004-06-13,1999.87,57.556616133258466,53.603151214606974,-10.874238067881425,3.273180279466823,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
504,2004-06-20,1986.73,57.555056460165936,52.16817767861419,-8.552565212319351,3.3242756913824993,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
505,2004-06-27,2025.47,64.86212489862126,55.915240549507956,-4.3358551167951305,3.685565782626158,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
506,2004-07-04,2006.66,65.92114292844224,53.71493511754871,-2.8152435650671137,3.7226062420593213,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
507,2004-07-11,1946.33,59.62006363466221,47.28762195566529,-5.707500210874681,3.4923040375448937,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
508,2004-07-18,1883.15,37.498654236499505,41.66502410345769,-11.382912073224313,3.3128099297648665,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
509,2004-07-25,1849.09,15.865087262918678,38.97459898614061,-16.620922909116562,3.364033403880282,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
510,2004-08-01,1887.36,11.691193631761104,43.39727487840826,-16.656380002762788,3.0568968096695865,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
511,2004-08-08,1776.89,9.004013809967242,35.41791521163062,-22.883394538518644,3.423491296362577,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
512,2004-08-15,1757.22,9.305482307302468,34.211699663263886,-26.81792717733847,3.414748649959059,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
513,2004-08-22,1838.02,10.392311041587801,42.82552046223657,-22.636437708972807,2.941640798342262,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
514,2004-08-29,1862.09,22.402650657743674,45.130298854738385,-17.155966452772347,2.8745056221432326,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
515,2004-09-05,1844.48,31.94458113265318,43.741037413882495,-13.769432246794658,3.104748846676147,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
516,2004-09-12,1894.31,38.09992454810878,48.565881545190706,-7.537618367431449,2.8136115244929445,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
517,2004-09-19,1910.09,43.34875176327788,50.02746541224897,-2.0049319881862715,2.8372526296806115,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
518,2004-09-26,1879.48,47.17602160767203,47.224115640638615,-0.1564095229395086,3.1734824295614863,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
519,2004-10-03,1942.2,52.41282026047305,53.031765516745374,5.242506826005496,3.286400809490535,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
520,2004-10-10,1919.97,58.04968054232009,50.89404950034493,7.150461887577762,3.657399435994739,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
521,2004-10-17,1911.5,68.30177000636974,50.06594531987285,7.632165593409539,3.893110677631349,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
522,2004-10-24,1915.14,72.24635609659289,50.4391604830925,7.950107535922289,3.907387075994394,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
523,2004-10-31,1974.99,81.2138572255598,56.231706778697514,11.71781071575363,3.8940810518181963,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
524,2004-11-07,2038.94,89.32771199318633,61.420312203799206,17.685193340395802,3.6631504136440927,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
525,2004-11-14,2085.34,97.78894772714932,64.69099639281723,23.55816423538735,3.501191330121522,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
526,2004-11-21,2070.63,95.17369114809411,62.87124793905708,25.110497590837323,3.559140462947706,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
527,2004-11-28,2101.97,94.90874216266444,65.12230399273004,26.754934677021172,3.569630160930383,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
528,2004-12-05,2147.96,93.29816082685772,68.17185810191305,29.244845354755743,3.607371837941648,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
529,2004-12-12,2128.07,93.38356842651297,65.50429684308266,27.86319465752449,3.6023582838360646,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
530,2004-12-19,2135.2,90.77400787333465,66.01763354860562,25.788200127274322,3.651271477398929,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
531,2004-12-26,2160.62,91.27061908236838,67.85430244402643,24.495854303550466,3.636728328962188,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
532,2005-01-02,2175.44,94.10007089728556,68.90933204705003,23.029506186805342,3.572460290232537,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
533,2005-01-09,2088.61,86.12693729106678,57.08740276759983,14.991410765028775,3.7427586991576147,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
534,2005-01-16,2087.91,75.41508426345051,57.00250091841436,8.71808861972417,3.9191364784611413,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
535,2005-01-23,2034.27,58.16161476330455,50.7713152606554,0.4813726778430265,3.5388194609334516,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
536,2005-01-30,2035.83,51.7595714189543,50.93928504566143,-5.032540301241298,2.9329866627246317,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
537,2005-02-06,2086.66,47.84848616952849,56.18512142742236,-5.3950382294101615,2.431058746451324,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
538,2005-02-13,2076.66,45.169655769365214,54.940497826508505,-6.379458369364521,1.9572168234708964,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
539,2005-02-20,2058.62,39.08487160930543,52.673605104097014,-8.200636313655714,2.2252306000789828,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
540,2005-02-27,2065.4,31.824477002696955,53.45097340218427,-8.848163356887433,2.066596292562896,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
541,2005-03-06,2070.61,30.72199139879002,54.075229949062006,-8.806151293241612,1.962890230694099,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
542,2005-03-13,2041.6,27.620453385815313,50.05033817489025,-10.49792127353762,2.5154057548671935,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
543,2005-03-20,2007.79,18.643014720004576,45.77413705319866,-13.470104772382836,2.9231584998319615,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
544,2005-03-27,1991.06,8.30081502893528,43.78084603332947,-15.968313097108634,2.7950835135355447,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
545,2005-04-03,1984.81,4.727626920320021,43.02703801192446,-17.3332786242312,2.751168727611429,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
546,2005-04-10,1999.35,7.968024890459122,45.3830272495648,-16.550120493031056,2.5601681247508323,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
547,2005-04-17,1908.15,7.259247624591627,35.47402215694834,-21.171973211941086,3.446634644073884,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
548,2005-04-24,1932.19,9.442542322458307,39.24000737132145,-21.53669407451741,3.25362619849324,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
549,2005-05-01,1921.65,9.808755703677507,38.18766289226946,-21.371736226197477,3.3187904703712725,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
550,2005-05-08,1967.35,21.67053478504746,45.0666599678945,-17.245617463436027,2.878775279881329,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
551,2005-05-15,1976.78,30.629154573541854,46.39239443038412,-13.128378159611753,2.8682513952005886,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
552,2005-05-22,2046.42,50.09830540211596,55.02469261333404,-5.360153048461948,2.7333326326815235,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
553,2005-05-29,2075.73,67.40638101280173,58.08399002011958,1.7276665299389542,3.805677554455469,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
554,2005-06-05,2071.43,82.56285340996494,57.46640196847277,5.868616505287751,3.8287789381005224,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
555,2005-06-12,2063.0,85.51928126285145,56.20469403618078,7.668507547810285,3.736163518789252,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
556,2005-06-19,2090.11,88.10346022186293,59.299485250717844,10.157316634655892,3.6673976923645655,1,2653.27,0.0,0.0,382.96523858872024,-16.847568483119403,366.11767010560084
